, TEMP(K), RH(%), PSFC(Pa),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,指数类别,城市
457,-1.3199999999999932,27.6,98.39597,284.68,184.435,76.215,83.5625,87.75,9.055,284.68,重度污染,西安市
458,-1.5299999999999727,27.29,98.02189999999999,284.92,175.775,74.555,66.2875,77.75,8.355,284.92,重度污染,西安市
459,-1.2699999999999818,27.05,98.49253999999999,277.99,174.775,76.64500000000001,65.0875,80.0,8.555,277.99,重度污染,西安市
460,-6.329999999999984,66.64,77.17233999999999,25.1,21.77,7.13,5.074999999999999,9.25,31.785,31.785,优,西安市
461,-4.529999999999973,62.13,80.09853,26.92857142857143,24.37,7.96,6.65,10.5,30.145,30.145,优,西安市
462,-3.829999999999984,65.43,82.89455000000001,28.785714285714285,28.35,9.19,8.4375,11.25,31.18,31.18,优,西安市
463,-4.970000000000027,70.6,81.35505,29.1,28.89,9.55,9.9625,11.25,31.69,31.69,优,西安市
464,-7.850000000000023,70.51,74.56844,26.514285714285712,22.96,7.76,5.825,10.0,31.08,31.08,优,西安市
465,-4.560000000000002,62.28,79.93703,32.18571428571429,30.22,10.99,8.887500000000001,13.750000000000002,29.345,32.18571428571429,优,西安市
466,-2.769999999999982,61.66,84.87492,35.44285714285714,37.57,13.63,11.575,15.75,30.47,37.57,优,西安市
467,-2.8700000000000045,63.6,84.98022999999999,37.55714285714286,40.39,15.19,14.2125,16.25,31.155,40.39,优,西安市
468,-2.9399999999999977,64.78,85.11498,41.614285714285714,45.59,18.83,20.0375,18.5,30.15,45.59,优,西安市
469,-2.769999999999982,65.36,86.04984,47.81428571428572,51.370000000000005,24.25,29.35,21.0,28.91,51.370000000000005,良,西安市
470,-3.7200000000000273,68.12,84.36346,52.65,53.97,30.13,38.2375,22.5,28.47,53.97,良,西安市
471,-4.2900000000000205,69.16,83.12008999999999,53.75,54.48,30.91,42.2625,22.0,29.03,54.48,良,西安市
472,-1.2200000000000273,58.71,88.9565,51.2125,54.935,25.21,23.9,29.5,27.585,54.935,良,西安市
473,0.040000000000020464,56.25,91.66266999999999,55.175,60.195,28.3,32.075,33.0,27.895,60.195,良,西安市
474,0.10000000000002274,56.99,91.91098,61.150000000000006,64.66499999999999,33.25,43.962500000000006,35.0,26.825,64.66499999999999,良,西安市
475,0.339999999999975,57.17,92.53383,74.1375,73.265,46.5,62.1625,40.25,24.655,74.1375,良,西安市
476,0.2599999999999909,57.39,92.23243,86.95,81.09,56.66,72.80000000000001,44.75,23.12,86.95,良,西安市
477,-0.839999999999975,60.58,90.17313,93.35,85.49000000000001,60.755,75.32499999999999,45.25,22.56,93.35,良,西安市
478,-1.2799999999999727,62.4,89.63033999999999,94.65,84.14,54.46,79.07499999999999,41.0,24.2,94.65,良,西安市
479,-1.0400000000000205,61.07,90.14791000000001,84.35,74.44,38.51,64.0875,32.25,26.35,84.35,良,西安市
480,-2.319999999999993,65.13,88.23159,83.0625,70.83500000000001,30.61,50.2375,29.25,27.395,83.0625,良,西安市
481,-3.339999999999975,67.42,85.89495,81.6375,68.505,26.79,45.0375,28.5,27.56,81.6375,良,西安市
482,1.4399999999999977,52.58,95.13302,66.25,65.14,32.57,39.5375,42.25,25.49,66.25,良,西安市
483,2.1100000000000136,51.64,96.82138,73.8,70.575,37.01,49.0125,50.24999999999999,24.685,73.8,良,西安市
484,2.3100000000000023,51.72,97.20589,83.01249999999999,75.9,42.8,55.1875,54.5,23.68,83.01249999999999,良,西安市
485,2.680000000000007,51.29,97.82611999999999,99.525,85.75,54.1,67.17500000000001,61.25,20.87,99.525,良,西安市
486,3.0400000000000205,50.43,98.39533999999999,125.45,101.495,66.88499999999999,73.23750000000001,70.5,17.605,125.45,轻度污染,西安市
487,2.589999999999975,51.59,97.21266,141.1375,111.735,71.97999999999999,74.80000000000001,71.25,17.105,141.1375,轻度污染,西安市
488,1.7699999999999818,54.12,95.63716000000001,133.9,104.945,60.805,82.35,58.25,20.1,133.9,轻度污染,西安市
489,1.5,54.6,95.16435,109.5625,88.255,44.64,78.3625,42.0,24.165,109.5625,轻度污染,西安市
490,-0.029999999999972715,58.04,92.23828,91.7125,75.88,31.74,57.0125,33.0,26.775,91.7125,良,西安市
491,-3.430000000000007,67.31,86.07323,91.5,73.015,28.49,48.7125,32.25,26.89,91.5,良,西安市
492,-3.8600000000000136,67.19,84.39542999999999,86.1,67.935,24.97,39.3,29.25,27.28,86.1,良,西安市
493,2.569999999999993,51.82,98.38926,187.8428571428572,115.72,69.675,75.725,92.5,12.18,187.8428571428572,中度污染,西安市
494,2.2099999999999795,53.55,97.73608999999999,170.1,113.225,61.69,81.25,71.75,16.48,170.1,中度污染,西安市
495,1.3999999999999773,55.08,95.78634,131.1375,94.67,45.91,88.14999999999999,49.5,21.755,131.1375,轻度污染,西安市
496,0.5199999999999818,56.77,93.75545,115.6125,85.06,36.18,71.26249999999999,40.75,24.535,115.6125,轻度污染,西安市
497,-1.6200000000000045,61.95,89.38695,111.075,80.14500000000001,33.21,60.575,37.75,25.545,111.075,轻度污染,西安市
498,1.6399999999999864,55.35,98.37211,214.85,120.08,64.38499999999999,77.2375,96.25,11.995,214.85,重度污染,西安市
499,1.6399999999999864,54.38,97.35718,173.55714285714288,106.34,51.41,88.05,66.5,17.015,173.55714285714288,中度污染,西安市
500,1.3799999999999955,54.49,96.23528,146.625,95.41,41.34,87.125,52.25,20.76,146.625,轻度污染,西安市
501,1.1999999999999886,58.03,98.24717999999999,195.75714285714287,104.275,48.68,75.73750000000001,87.5,15.095,195.75714285714287,中度污染,西安市
502,1.4499999999999886,55.83,98.56244000000001,196.3857142857143,107.92,47.19,82.30000000000001,79.75,15.34,196.3857142857143,中度污染,西安市
503,1.7200000000000273,53.98,98.46419,181.6285714285714,104.115,42.24,88.35000000000001,66.5,17.2,181.6285714285714,中度污染,西安市
504,1.0400000000000205,58.78,98.09512,188.6142857142857,101.75,41.55,80.05000000000001,78.75,17.51,188.6142857142857,中度污染,西安市
505,1.1899999999999977,57.42,98.56191,199.45714285714288,107.32,44.48,83.875,78.0,16.36,199.45714285714288,中度污染,西安市
506,-5.25,74.37,76.84324000000001,113.7,77.765,20.74,14.55,29.25,27.105,113.7,轻度污染,西安市
507,-4.8700000000000045,70.67,79.77083999999999,117.475,80.68,23.97,16.612499999999997,32.25,25.36,117.475,轻度污染,西安市
508,-5.1200000000000045,71.05,82.5807,133.5875,89.805,30.05,21.3625,39.25,24.805,133.5875,轻度污染,西安市
509,-6.439999999999998,75.75,81.04108000000001,147.575,96.855,30.76,19.2375,43.75,26.735,147.575,轻度污染,西安市
510,-8.410000000000025,82.88,74.2845,109.5625,76.33,21.08,15.0875,28.75,26.82,109.5625,轻度污染,西安市
511,-5.779999999999973,70.97,79.64838,109.575,78.06,25.76,17.475,31.25,25.165,109.575,轻度污染,西安市
512,-4.220000000000027,67.4,84.59867999999999,120.9,86.945,37.37,29.7125,39.0,23.685,120.9,轻度污染,西安市
513,-4.769999999999982,69.7,84.70952,137.89999999999998,96.255,42.14,31.35,46.75,25.26,137.89999999999998,轻度污染,西安市
514,-4.7099999999999795,69.68,84.84094999999999,151.8,103.03,42.38,23.85,50.74999999999999,27.565,151.8,中度污染,西安市
515,-4.220000000000027,69.4,85.76426,163.27142857142857,109.46,45.59,23.6875,53.5,28.725,163.27142857142857,中度污染,西安市
516,-5.100000000000023,73.89,84.05885,173.77142857142854,114.415,48.73,26.7125,55.50000000000001,28.995,173.77142857142854,中度污染,西安市
517,-5.569999999999993,76.89,82.80871,177.47142857142856,115.935,48.83,28.0875,55.25,29.795,177.47142857142856,中度污染,西安市
518,-2.2200000000000273,61.2,88.70231,114.4625,87.13499999999999,47.03,37.125,42.75,23.42,114.4625,轻度污染,西安市
519,-0.8700000000000045,59.35,91.41214,126.1375,96.25,54.11,38.475,53.75,24.025,126.1375,轻度污染,西安市
520,-0.7099999999999795,59.73,91.65308999999999,140.375,104.855,56.235,40.9,60.75,24.615,140.375,轻度污染,西安市
521,-0.19999999999998863,59.1,92.2658,165.42857142857142,118.68,58.98,48.225,68.75,22.155,165.42857142857142,中度污染,西安市
522,-0.5299999999999727,60.45,91.96095,194.2,132.45999999999998,64.995,53.725,75.75,19.06,194.2,中度污染,西安市
523,-1.7200000000000273,63.7,89.88795,208.04,139.035,67.87,64.775,76.5,20.32,208.04,重度污染,西安市
524,-1.8999999999999773,64.76,89.32967,219.95,146.695,61.515,65.2125,76.25,21.195,219.95,重度污染,西安市
525,-1.6399999999999864,65.3,89.841,220.91,146.965,55.53,53.2375,72.25,24.04,220.91,重度污染,西安市
526,-3.5,74.16,87.92662,215.83,141.445,50.94,46.175,66.75,27.82,215.83,重度污染,西安市
527,-5.1299999999999955,82.06,85.58510000000001,218.13,139.45,46.19,45.837500000000006,65.25,28.525,218.13,重度污染,西安市
528,1.4399999999999977,52.39,94.88062,141.47500000000002,101.34,52.875,40.3625,53.0,19.775,141.47500000000002,轻度污染,西安市
529,2.4399999999999977,51.89,96.55302999999999,150.8857142857143,108.125,56.485,39.35,61.75000000000001,20.965,150.8857142857143,中度污染,西安市
530,2.579999999999984,52.91,96.928,177.77142857142857,121.165,58.945,44.6625,70.75,21.0,177.77142857142857,中度污染,西安市
531,2.930000000000007,53.2,97.5377,210.69,138.8,64.525,50.6875,81.25,17.515,210.69,重度污染,西安市
532,3.1000000000000227,53.45,98.0998,245.95,160.96,72.78999999999999,56.625,94.75,14.08,245.95,重度污染,西安市
533,2.2900000000000205,55.4,96.91466,267.19,174.58,75.83500000000001,67.0375,99.5,12.895,267.19,重度污染,西安市
534,1.5,57.31,95.33119,280.12,184.45,69.41499999999999,90.075,99.0,14.66,280.12,重度污染,西安市
535,1.259999999999991,58.53,94.85234,276.55,183.685,61.37,86.125,94.25,17.92,276.55,重度污染,西安市
536,-0.839999999999975,66.29,91.93257000000001,255.81,170.56,55.78,65.625,83.25,24.18,255.81,重度污染,西安市
537,-4.610000000000014,81.27,85.76747999999999,245.6,160.635,52.195,56.05,77.0,27.7,245.6,重度污染,西安市
538,-5.050000000000011,84.04,84.08719,246.68,157.135,47.07,55.4625,75.25,27.96,246.68,重度污染,西安市
539,3.3500000000000227,53.01,98.06461999999999,325.52,194.69,70.42,96.0,102.2,9.735,325.52,严重污染,西安市
540,2.569999999999993,56.2,97.41104,340.37,234.01428571428573,68.07,103.315,102.75,10.455,340.37,严重污染,西安市
541,1.410000000000025,59.93,95.46774,327.06,229.38571428571427,62.55,105.535,101.35,15.06,327.06,严重污染,西安市
542,0.3299999999999841,63.89,93.44143,306.09,200.7571428571428,58.08,93.4,99.25,19.515,306.09,严重污染,西安市
543,-2.1299999999999955,73.49,89.07855,277.88,181.105,53.68,66.9375,88.25,26.23,277.88,重度污染,西安市
544,2.769999999999982,57.64,98.03191000000001,400.16,301.625,66.575,105.555,106.3,8.145,400.16,严重污染,西安市
545,2.079999999999984,60.28,97.02412,379.34,298.2714285714286,62.79,104.935,104.25,11.795,379.34,严重污染,西安市
546,1.6299999999999955,61.79,95.90634,363.15,286.7714285714286,61.425,104.165,103.05,14.15,363.15,严重污染,西安市
547,2.5500000000000114,60.99,97.9063,403.88666666666666,318.71250000000003,62.61,101.365,106.8,12.86,403.88666666666666,严重污染,西安市
548,2.6299999999999955,61.63,98.21651,395.42,323.1,62.105,98.5875,105.55,13.52,395.42,严重污染,西安市
549,2.6200000000000045,61.99,98.11544,392.01,328.57500000000005,62.17,94.325,105.0,13.675,392.01,严重污染,西安市
550,2.079999999999984,66.98,97.75729,409.1466666666667,346.2625,63.015,80.57499999999999,107.3,15.26,409.1466666666667,严重污染,西安市
551,2.329999999999984,67.43,98.21641000000001,407.1466666666667,352.95000000000005,63.68,77.3125,106.9,14.52,407.1466666666667,严重污染,西安市
552,-12.699999999999989,87.98,76.85734,51.325,42.86,15.12,4.975,11.5,27.65,51.325,良,西安市
553,-10.800000000000011,78.99,79.81369000000001,54.7875,46.85,16.49,6.25,12.75,26.85,54.7875,良,西安市
554,-9.660000000000025,73.29,82.65775,59.7,51.505,19.53,9.0,14.75,25.355,59.7,良,西安市
555,-10.470000000000027,77.87,81.08923,61.6375,52.875,20.67,10.35,16.25,24.405,61.6375,良,西安市
556,-11.480000000000018,82.62,74.19775999999999,53.175,45.25,16.51,5.6000000000000005,12.25,27.935,53.175,良,西安市
557,-9.449999999999989,69.4,79.64222,64.0375,54.975,24.88,12.225,18.0,23.565,64.0375,良,西安市
558,-8.670000000000016,62.82,84.67459,79.57499999999999,65.61,38.24,21.025,27.0,20.13,79.57499999999999,良,西安市
559,-8.920000000000016,63.89,84.78756,90.4625,73.42,49.35,27.0625,35.25,17.5,90.4625,良,西安市
560,-8.920000000000016,62.39,84.93816000000001,94.8625,76.32,51.455,26.4375,36.5,17.265,94.8625,良,西安市
561,-8.889999999999986,58.85,85.90625999999999,91.3625,73.65,50.35,23.15,32.75,18.415,91.3625,良,西安市
562,-9.910000000000025,61.11,84.18906,89.725,72.60499999999999,49.12,21.7125,31.5,19.675,89.725,良,西安市
563,-10.100000000000023,62.39,82.92728,86.2875,70.14,43.54,20.6125,29.0,20.61,86.2875,良,西安市
564,-9.339999999999975,51.98,88.88161,139.4375,105.85,67.62,48.025000000000006,65.75,11.945,139.4375,轻度污染,西安市
565,-8.120000000000005,45.53,91.66861999999999,145.6125,109.83,71.11500000000001,50.725,71.0,10.865,145.6125,轻度污染,西安市
566,-7.689999999999998,43.53,91.9249,147.7125,111.35,73.325,51.0125,73.5,10.305,147.7125,轻度污染,西安市
567,-6.730000000000018,41.15,92.56611,150.92857142857144,113.515,75.12,50.125,75.75,9.39,150.92857142857144,中度污染,西安市
568,-6.2900000000000205,41.71,92.25059,155.6,116.57,79.58,51.2625,77.75,9.17,155.6,中度污染,西安市
569,-6.910000000000025,44.75,90.13417,144.9375,110.45,76.995,51.575,69.25,11.2,144.9375,轻度污染,西安市
570,-6.939999999999998,43.66,89.57726,128.5375,99.295,63.77,45.7875,54.5,13.51,128.5375,轻度污染,西安市
571,-6.170000000000016,41.49,90.09788,105.9125,83.725,52.120000000000005,29.9875,37.75,16.45,105.9125,轻度污染,西安市
572,-7.170000000000016,44.25,88.14444,91.0375,72.315,38.08,24.225,28.000000000000004,18.99,91.0375,良,西安市
573,-9.850000000000023,49.95,85.80092,86.35,67.99000000000001,30.78,19.35,25.0,19.84,86.35,良,西安市
574,-6.110000000000014,32.61,95.24880999999999,131.8375,99.115,65.38,50.025000000000006,61.25,11.645,131.8375,轻度污染,西安市
575,-5.029999999999973,29.99,96.98665,139.125,103.545,68.6,51.3125,67.0,10.745,139.125,轻度污染,西安市
576,-4.819999999999993,29.15,97.37866,146.1,108.165,72.68,51.7375,72.75,9.625,146.1,轻度污染,西安市
577,-4.439999999999998,28.89,98.015,155.4142857142857,113.985,78.805,52.175,77.5,8.555,155.4142857142857,中度污染,西安市
578,-3.8899999999999864,29.01,98.59181,162.24285714285713,118.47,83.74000000000001,53.85,79.25,8.15,162.24285714285713,中度污染,西安市
579,-4.319999999999993,31.57,97.3675,157.48571428571427,116.58,81.465,57.825,74.25,8.95,157.48571428571427,中度污染,西安市
580,-4.990000000000009,35.05,95.74288,149.075,111.345,74.225,61.3,65.25,9.37,149.075,轻度污染,西安市
581,-4.310000000000002,34.71,95.24047,127.95,97.285,62.91,54.375,50.0,12.23,127.95,轻度污染,西安市
582,-5.009999999999991,36.81,92.23455,104.525,81.685,51.260000000000005,32.9875,36.0,15.995,104.525,轻度污染,西安市
583,-8.689999999999998,47.34,85.95916,90.4875,71.74000000000001,35.97,23.3125,28.25,19.085,90.4875,良,西安市
584,-10.949999999999989,54.76,84.29069,90.825,71.78999999999999,32.56,20.4375,28.25,18.89,90.825,良,西安市
585,-3.5299999999999727,27.02,98.5818,136.725,100.95,76.2,63.8875,59.5,10.785,136.725,轻度污染,西安市
586,-4.149999999999977,30.93,97.90183999999999,139.9625,102.98,73.8,64.075,57.49999999999999,9.695,139.9625,轻度污染,西安市
587,-4.889999999999986,32.4,95.89059,133.225,98.26,70.00999999999999,64.4375,51.5,10.315,133.225,轻度污染,西安市
588,-5.430000000000007,35.03,93.80939,129.0875,95.21,66.65,60.35,48.0,10.56,129.0875,轻度污染,西安市
589,-6.75,40.16,89.33976,118.05,88.21000000000001,59.89,46.0875,41.75,12.625,118.05,轻度污染,西安市
590,-4.360000000000014,28.93,98.56988,139.8625,100.965,74.935,63.05,56.99999999999999,9.105,139.8625,轻度污染,西安市
591,-5.050000000000011,30.68,97.52753,133.825,97.19,72.91499999999999,65.8625,51.24999999999999,9.75,133.825,轻度污染,西安市
592,-5.6200000000000045,32.42,96.38078999999999,133.97500000000002,96.84,73.41499999999999,67.725,49.75,9.31,133.97500000000002,轻度污染,西安市
593,-4.449999999999989,29.13,98.45778,133.75,95.6,71.08,56.3875,53.0,10.025,133.75,轻度污染,西安市
594,-4.360000000000014,29.43,98.78088000000001,132.025,94.8,72.795,60.175,49.75,9.85,132.025,轻度污染,西安市
595,-4.529999999999973,29.53,98.682,132.6125,95.135,75.13499999999999,64.3625,48.5,9.385,132.6125,轻度污染,西安市
596,-4.600000000000023,29.91,98.31357000000001,128.6875,91.725,73.245,50.425,47.75,10.36,128.6875,轻度污染,西安市
597,-4.319999999999993,30.34,98.79096000000001,129.07500000000002,92.26,76.61,56.0375,46.5,9.995,129.07500000000002,轻度污染,西安市
598,-5.759999999999991,24.73,77.18603,4.471428571428572,5.09,1.99,2.225,5.0,41.67,41.67,优,西安市
599,-4.449999999999989,27.32,80.14183,5.0,6.31,2.41,2.7875,5.5,38.18,38.18,优,西安市
600,-4.160000000000025,33.47,82.96391,5.842857142857143,8.1,2.94,3.525,6.0,37.285,37.285,优,西安市
601,-6.019999999999982,40.31,81.42282,5.971428571428572,8.74,3.01,3.9125,6.25,37.32,37.32,优,西安市
602,-8.680000000000007,29.78,74.65181,4.3,5.68,2.43,2.7125,5.25,40.135,40.135,优,西安市
603,-5.1299999999999955,29.34,80.02159,5.342857142857143,7.89,3.2,3.65,6.25,36.865,36.865,优,西安市
604,-3.1399999999999864,32.13,84.98534,6.9,10.93,3.9,4.725,7.5,35.625,35.625,优,西安市
605,-3.829999999999984,37.12,85.10191,7.2,12.64,4.13,5.125,8.0,34.43,34.43,优,西安市
606,-4.009999999999991,39.6,85.23111999999999,7.6,13.86,4.32,5.4875,8.5,33.315,33.315,优,西安市
607,-3.6299999999999955,40.46,86.15236,9.014285714285714,17.13,5.45,7.1,10.0,32.315,32.315,优,西安市
608,-4.939999999999998,43.88,84.43938,9.514285714285714,17.91,6.35,8.175,10.25,31.915,31.915,优,西安市
609,-5.779999999999973,45.28,83.17358999999999,9.742857142857144,17.85,7.32,8.975,10.25,31.715,31.715,优,西安市
610,-1.0199999999999818,30.09,89.09466,11.314285714285717,20.56,6.9,9.2625,12.5,33.67,33.67,优,西安市
611,0.4200000000000159,29.96,91.81161999999999,14.6,28.31,7.81,10.625,15.0,32.57,32.57,优,西安市
612,0.37999999999999545,31.6,92.05842999999999,17.257142857142856,34.68,8.55,11.8625,17.25,31.38,34.68,优,西安市
613,0.6700000000000159,32.24,92.6768,22.45714285714286,46.97,12.47,18.2875,21.75,28.59,46.97,优,西安市
614,0.12999999999999545,34.39,92.38088,27.05714285714286,53.595,19.38,25.7375,25.0,26.925,53.595,良,西安市
615,-1.5299999999999727,38.84,90.30662,27.65714285714286,52.85,25.66,30.05,24.0,27.145,52.85,良,西安市
616,-1.9700000000000273,40.18,89.74194,28.557142857142857,53.245000000000005,24.38,28.775,23.25,26.33,53.245000000000005,良,西安市
617,-1.6499999999999773,39.32,90.25019999999999,27.0,51.22,20.39,24.375,22.25,26.865,51.22,良,西安市
618,-3.5,44.22,88.31255,25.57142857142857,47.52,18.37,21.4,21.25,27.745,47.52,优,西安市
619,-4.930000000000007,46.55,85.90259,24.314285714285717,42.2,17.03,20.3875,21.5,28.51,42.2,优,西安市
620,2.4399999999999977,26.6,95.28036999999999,19.414285714285715,32.25,9.61,14.55,18.75,27.885,32.25,优,西安市
621,3.5,26.17,96.9585,24.7,43.64,10.87,16.775,24.25,27.245,43.64,优,西安市
622,3.6899999999999977,26.88,97.33930000000001,29.8,52.49,12.21,19.4,29.5,26.715,52.49,良,西安市
623,4.089999999999975,27.44,97.95309,37.98571428571429,60.275,17.97,29.8625,37.0,25.125,60.275,良,西安市
624,4.329999999999984,27.99,98.52080000000001,50.1125,70.55,31.22,38.6875,46.75,24.24,70.55,良,西安市
625,3.3600000000000136,30.12,97.34089,55.125,76.36,43.36,47.575,49.75,23.685,76.36,良,西安市
626,2.2900000000000205,32.05,95.755,51.7375,73.97999999999999,39.48,47.475,44.75,24.28,73.97999999999999,良,西安市
627,1.9700000000000273,32.58,95.27047999999999,46.45714285714286,69.285,32.97,38.962500000000006,39.75,26.075,69.285,良,西安市
628,-0.3199999999999932,36.08,92.34291,41.98571428571429,63.345,28.16,33.650000000000006,35.75,27.63,63.345,良,西安市
629,-4.600000000000023,44.45,86.12944,34.12857142857143,53.785,22.89,27.475,30.25,28.74,53.785,良,西安市
630,-4.990000000000009,41.22,84.37212,27.785714285714285,43.54,17.24,21.9625,25.0,28.75,43.54,优,西安市
631,4.920000000000016,26.96,98.48704,57.85,72.045,48.39,55.425,59.0,24.87,72.045,良,西安市
632,4.089999999999975,29.28,97.83192,60.425,77.49000000000001,50.38,61.3625,58.25,24.015,77.49000000000001,良,西安市
633,2.6100000000000136,31.21,95.88285,54.8625,72.13499999999999,41.23,50.212500000000006,50.0,25.995,72.13499999999999,良,西安市
634,0.9599999999999795,33.71,93.85478,53.3125,69.96000000000001,35.57,44.1875,46.25,26.385,69.96000000000001,良,西安市
635,-2.240000000000009,39.49,89.48055000000001,48.22857142857143,63.885,28.02,37.525,41.25,26.81,63.885,良,西安市
636,4.439999999999998,28.36,98.44837,68.5875,77.265,55.675,67.80000000000001,71.75,22.885,77.265,良,西安市
637,3.6000000000000227,29.22,97.43906,63.5375,73.96000000000001,49.38,61.175,62.25000000000001,24.42,73.96000000000001,良,西安市
638,2.75,30.51,96.322,60.0375,70.89,41.91,51.875,55.00000000000001,25.165,70.89,良,西安市
639,4.470000000000027,27.7,98.31375999999999,62.175,67.095,36.35,47.475,65.5,24.45,67.095,良,西安市
640,4.399999999999977,27.81,98.62373,60.8,67.11,33.57,48.775000000000006,61.75000000000001,24.875,67.11,良,西安市
641,4.189999999999998,28.3,98.52716000000001,59.3625,66.065,31.31,42.875,57.25,25.625,66.065,良,西安市
642,4.189999999999998,27.87,98.15555,60.625,61.915,28.37,41.4875,61.0,24.51,61.915,良,西安市
643,4.329999999999984,28.29,98.61805,57.075,60.0,26.35,37.8875,56.25,25.145,60.0,良,西安市
644,-3.569999999999993,89.23,76.74003,103.6875,70.59,22.35,6.0625,22.75,32.745,103.6875,轻度污染,西安市
645,-1.5199999999999818,80.03,79.56300999999999,119.4625,78.715,28.31,8.5375,27.0,32.5,119.4625,轻度污染,西安市
646,-0.6499999999999773,79.59,82.2923,139.08749999999998,88.64500000000001,37.09,13.1,32.25,31.085,139.08749999999998,轻度污染,西安市
647,-2.1200000000000045,88.48,80.78584,152.20000000000002,95.265,43.94,18.125,35.75,31.16,152.20000000000002,中度污染,西安市
648,-2.160000000000025,71.03,74.15226,99.025,68.49000000000001,21.17,5.675,21.75,32.845,99.025,良,西安市
649,1.2099999999999795,61.58,79.36577,109.7,74.055,26.14,7.675,24.75,31.485,109.7,轻度污染,西安市
650,2.25,63.41,84.18589,140.4125,89.92,37.67,21.875,32.0,28.895,140.4125,轻度污染,西安市
651,1.75,68.63,84.29168,169.92857142857142,103.555,47.54,34.2625,40.5,27.565,169.92857142857142,中度污染,西安市
652,2.3100000000000023,64.84,84.43166000000001,192.54285714285717,113.98,55.715,36.35,45.75,27.035,192.54285714285717,中度污染,西安市
653,1.75,67.61,85.36335000000001,216.39,128.325,60.475,40.212500000000006,45.25,26.935,216.39,重度污染,西安市
654,0.01999999999998181,74.65,83.72431,241.79,145.64499999999998,63.515,54.225,48.75,26.4,241.79,重度污染,西安市
655,-0.8899999999999864,77.72,82.52681,253.25,153.72,65.43,62.95,50.5,25.21,253.25,重度污染,西安市
656,1.8500000000000227,63.07,88.1983,307.81,186.775,69.505,109.78,90.5,16.925,307.81,严重污染,西安市
657,3.0600000000000023,61.12,90.85208,335.43,202.54285714285712,73.3,114.76,100.75,15.39,335.43,严重污染,西安市
658,3.509999999999991,60.0,91.0977,355.62,235.0285714285714,78.63499999999999,122.99,103.25,14.385,355.62,严重污染,西安市
659,4.560000000000002,56.97,91.7007,359.32,244.87142857142865,84.4,120.875,103.4,14.055,359.32,严重污染,西安市
660,5.470000000000027,54.29,91.38256,337.64,215.61428571428573,83.99000000000001,120.34,96.25,16.215,337.64,严重污染,西安市
661,4.850000000000023,56.04,89.37183999999999,314.27,193.985,84.66499999999999,109.37,76.5,19.88,314.27,严重污染,西安市
662,3.980000000000018,59.4,88.85147,296.2,183.725,73.74000000000001,98.25,60.75,22.55,296.2,重度污染,西安市
663,3.769999999999982,60.05,89.36273,291.13,180.07,73.755,87.27499999999999,59.5,24.615,291.13,重度污染,西安市
664,1.740000000000009,66.6,87.53684,299.38,183.98,75.89500000000001,89.3625,62.5,25.03,299.38,重度污染,西安市
665,-1.4499999999999886,80.36,85.3458,302.87,184.745,74.74000000000001,90.25,65.5,23.955,302.87,严重污染,西安市
666,2.8100000000000023,58.98,94.28252,411.2533333333333,346.875,82.82,115.725,109.1,9.32,411.2533333333333,严重污染,西安市
667,3.660000000000025,56.73,95.9355,416.5,351.65,85.39500000000001,115.695,110.75,8.78,416.5,严重污染,西安市
668,4.0,55.83,96.30512,417.4066666666667,349.6375,89.23,113.615,111.85,8.055,417.4066666666667,严重污染,西安市
669,4.670000000000016,54.14,96.90492,425.32,368.0875,97.83,109.405,113.2,6.775,425.32,严重污染,西安市
670,5.699999999999989,51.89,97.44342,437.68,401.93,103.3353846153846,106.595,114.25,5.37,437.68,严重污染,西安市
671,6.25,51.5,96.26944,436.52,414.36,104.65692307692308,105.29,111.7,7.185,436.52,严重污染,西安市
672,6.720000000000027,51.0,94.72798,397.36,339.26250000000005,93.83,114.855,102.5,15.085,397.36,严重污染,西安市
673,6.8700000000000045,51.03,94.26967,326.81,215.55714285714285,77.315,109.455,70.5,21.945,326.81,严重污染,西安市
674,4.910000000000025,55.8,91.42341,303.72,188.315,74.60499999999999,95.05,62.25000000000001,24.645,303.72,严重污染,西安市
675,-0.2300000000000182,74.03,85.46921,302.16,184.59,73.055,92.975,64.25,24.345,302.16,严重污染,西安市
676,-2.8000000000000114,85.7,83.92428,298.11,183.205,68.255,90.2375,68.25,22.975,298.11,重度污染,西安市
677,5.779999999999973,51.62,97.4397,417.2466666666666,365.8875,95.735,112.665,112.25,6.9,417.2466666666666,严重污染,西安市
678,6.170000000000016,52.51,96.80068,422.12,396.2125,93.975,113.605,110.35,9.505,422.12,严重污染,西安市
679,6.439999999999998,51.95,94.90339,358.48,277.11428571428576,80.53,126.77,100.35,17.425,358.48,严重污染,西安市
680,6.139999999999986,52.35,92.91422999999999,323.04,205.05714285714288,73.005,108.045,76.75,20.82,323.04,严重污染,西安市
681,3.769999999999982,58.41,88.66072,307.62,189.665,70.715,100.605,67.75,22.53,307.62,严重污染,西安市
682,5.310000000000002,53.19,97.44405,413.4866666666667,360.8,85.31,107.615,111.8,9.49,413.4866666666667,严重污染,西安市
683,5.579999999999984,53.39,96.45744,406.14,351.45000000000005,82.595,113.16,109.45,11.755,406.14,严重污染,西安市
684,6.009999999999991,52.2,95.36059,372.97,294.4142857142857,79.95,121.585,105.25,15.105,372.97,严重污染,西安市
